"text";"created";"screenName";"retweetCount";"isRetweet";"id";"characters"
"RT @ALilJaded4u2: <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#ObamaGate a lib just said the CIA, FBI, NSA won't wiretap unless it's legal. I can't quit laughing... <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> htt…";"2017-03-04 23:55:47";"TamikaRPrince96";3;TRUE;838176176107634688;686
"RT @PolticsNewz: Trump accused Obama of 'McCarthyism.' But Trump's lifelong mentor had a crucial role in its rise. https://t.co/LKoeKkvRK6…";"2017-03-04 23:55:47";"AKMike15";15;TRUE;838176174933102592;139
"RT @BEAYAHUS: President Obama spied on Angela Merkel
President Obama first denied until the truth.
See a trend here? 
#wiretap 
https://t.c…";"2017-03-04 23:55:47";"Ray02172148";3;TRUE;838176174740287488;140
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";"2017-03-04 23:55:46";"cherylcope";576;TRUE;838176173523890176;140
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:46";"shabbyh";28844;TRUE;838176173339258880;140
"RT @KateNocera: Sen. Sasse statement: the President should explain what sort of wiretap it was and how he knows this. https://t.co/De2Jqp…";"2017-03-04 23:55:46";"drfrankathomas";868;TRUE;838176173075095552;138
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:46";"swargcoming";247;TRUE;838176172856901632;144
"RT @michaelbeatty3: #ObamaGate is now trending
Put the pedal down
#MAGA #wiretap";"2017-03-04 23:55:46";"terresapeterson";52;TRUE;838176172747939840;80
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";"2017-03-04 23:55:46";"laux_meta";5280;TRUE;838176172617924608;140
"RT @greeneyes0084: Dear Obama:
You spied.
You wanted to divide. 
Trump had nothing to hide. 
Y'all lost in a landslide.
#ObamaGate #Wiretap…";"2017-03-04 23:55:46";"pshaa3";1421;TRUE;838176172404002816;140
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:46";"DontTrumptheUS";45;TRUE;838176171992961024;135
"Thread regarding FISA court granted wiretap of 45's phones: https://t.co/lf14kBCes8";"2017-03-04 23:55:46";"ceeller";0;FALSE;838176171053428736;83
"RT @David52Stone: Yep The paint brush of TRUTH is painting a portrait of #Obamashame 's curuption
#Obamagate #TrumpTower #WireTap #LockThem…";"2017-03-04 23:55:46";"DeplorableLuna";10;TRUE;838176170919198720;140
"RT @HITEXECUTIVE: Trump: See You in Court!

America: It sure is looking that way.

#TrumpRussia Trump Tower #AMJOY #WireTap Offering No Evi…";"2017-03-04 23:55:46";"Allcia748";1109;TRUE;838176170801668096;140
"RT @mikandynothem: It looks like @DennisDMZ was more prophetic than he could have even realized as Obama had #wiretap in Trump Tower. 
#Oba…";"2017-03-04 23:55:46";"Zylvia2A";1120;TRUE;838176170222956544;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:46";"greytmari";247;TRUE;838176170118098944;144
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:46";"tom_tart";247;TRUE;838176169618980864;144
"RT @bocavista2016: #ObamaGate

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>Obama ordered #WireTap of Trump Tower
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#FISA granted warrant
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>Continued wiretap after warrant expired

http…";"2017-03-04 23:55:45";"ChIirisc";1667;TRUE;838176169199558656;257
"RT @aestrauss: @davidfrum 2/2
Cut out Graham's next sentence, saying a legal wiretap would also be biggest scandal since Watergate. Intenti…";"2017-03-04 23:55:45";"RoughAcres";1;TRUE;838176168390049792;140
"RT @greeneyes0084: Dear Obama:
You spied.
You wanted to divide. 
Trump had nothing to hide. 
Y'all lost in a landslide.
#ObamaGate #Wiretap…";"2017-03-04 23:55:45";"deplorableme01";1421;TRUE;838176168369082368;140
"RT @data_debunk: NY Times admitted in Jan 2017 that FBI used #Wiretap methods on Trump's advisors. Now they deny? #FakeNews https://t.co/Qs…";"2017-03-04 23:55:45";"ngbehht";61;TRUE;838176167786008576;140
"RT @StockMonsterUSA: Obama on hot mic secretly reaching out for Quid Pro Quo to Russia !! #Treason #LockHimUp #ObamaGate #wiretap #MAGA #Wi…";"2017-03-04 23:55:45";"seemstoolate";696;TRUE;838176167274418176;140
"RT @JrcheneyJohn: If you believe in Unicorns then You Might believe Obama had nothing to do with #WireTapGate On Trump #WireTapping <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https…";"2017-03-04 23:55:45";"JohnTDolan";139;TRUE;838176167043739648;179
"RT @HITEXECUTIVE: Security Threats 2016:
1. North Korea
2. Russia
3. Iran
4. Isis

Security Threats 2017:
1. Trump Tower

#TrumpRussia #Wir…";"2017-03-04 23:55:45";"NancyChadbourne";240;TRUE;838176166632632320;140
"@GrrrGraphics @IndianaRight and there wasnt LEgally, prez cant order a wiretap genius.";"2017-03-04 23:55:45";"JacobRednevac";0;FALSE;838176166066405376;86
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:45";"WillHGraham";42998;TRUE;838176165785292800;140
"YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS!... https://t.co/UawuwlZSWQ by #seanhannity via @c0nvey";"2017-03-04 23:55:44";"The_BananaPeel";0;FALSE;838176164401270784;134
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:44";"R_U_Nuts";28844;TRUE;838176163478585344;140
"RT @yplanes28: @AnnCoulter  Remember When Obama Authorized #Wiretap s On Journalists &amp; Other Assorted Violations Of Press Freedom https://t…";"2017-03-04 23:55:44";"56VIRALATA";8;TRUE;838176162912272384;144
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:44";"sjjc16";28844;TRUE;838176162606170112;140
"RT @zerohedge: Obama Advisor Rhodes Is Wrong: The President Can Order A Wiretap, And Why Trump May Have The Last Laugh https://t.co/3vfEK8c…";"2017-03-04 23:55:44";"EssGeeTeeRBR";126;TRUE;838176162555785216;140
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";"2017-03-04 23:55:44";"Jabberwocky4D";103;TRUE;838176162027184128;138
"#Wiretap req's approval of fed judge @ request of investigators. Pres. briefed ONLY if Justice Dept feels necessary https://t.co/M1zbdI1v2L";"2017-03-04 23:55:44";"stone_circle";0;FALSE;838176161549144064;139
"RT @PalmerReport: Carter Page fires back, says Donald Trump was behind Russia conspiracy at GOP Convention https://t.co/wpbmTfHkCI #wiretap…";"2017-03-04 23:55:44";"AnthonyBourque";155;TRUE;838176161024868352;140
"RT @AynAyahSteenkur: The real news is: To get a #FISA warrant for Trump Tower #wiretap, the FBI needed evidence of Trump campaign's collusi…";"2017-03-04 23:55:43";"itspossibly";110;TRUE;838176160462815232;140
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:43";"DamienMcKenna";42998;TRUE;838176160227942400;140
"RT @JackPosobiec: Val, he doesn't even deny there was a wiretap. This is embarrassing, even for you guys https://t.co/GvOw7KEMrL";"2017-03-04 23:55:43";"StuckeyFreddy";256;TRUE;838176159875608576;128
"RT @MikePenceVP: Of course Obama just issued a statement denying the #wiretap allegations. You know like Benghazi, Ransom, Iran, Russia, DO…";"2017-03-04 23:55:43";"BruceAndres4";1364;TRUE;838176159816794112;140
"RT @davidaxelrod: If there were the wiretap @realDonaldTrump loudly alleges, such an extraordinary warrant would only have been OKed by a c…";"2017-03-04 23:55:43";"mfinancedawson";3615;TRUE;838176159510769664;140
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";"2017-03-04 23:55:43";"stolmeier";1093;TRUE;838176159359725568;140
"@realDonaldTrump @POTUS <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>#TheResistance #yourefired #TrumpRussia #fire_the_fool #TREASON #TraitorInChief #wiretap… https://t.co/KGGauR7d13";"2017-03-04 23:55:43";"mermchel";0;FALSE;838176159204454400;177
"RT @mmpadellan: trump making a fuss about Trump Tower #wiretap because the #TrumpRussia walls closing in, &amp; will wreck his ROSNEFT payday.…";"2017-03-04 23:55:43";"rottenblackcats";594;TRUE;838176159053529088;143
"Obama Staffers Decline to Rule Out Trump Tower Wiretap https://t.co/GJK8kW50N1 via @LifeZette";"2017-03-04 23:55:43";"WestPointIII";0;FALSE;838176158718038016;93
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";"2017-03-04 23:55:43";"dwb5192723";379;TRUE;838176158210482176;140
"RT @michaelbeatty3: #ObamaGate is now trending
Put the pedal down
#MAGA #wiretap";"2017-03-04 23:55:43";"Hiking586";52;TRUE;838176157392637952;80
"RT @MichaelDelauzon: Trump Rally in Ventura! High energy, lots of people! Trump Towers #wiretapping #wiretap https://t.co/a09Clxa2zd …";"2017-03-04 23:55:43";"italiangirl32";8;TRUE;838176157191262208;134
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:42";"RealPPerreault";248;TRUE;838176156100677632;144
"RT @KurtSchlichter: Here's what happened. Obama's flunkies got a #wiretap. They found nothing. They got the media to pretend they did. DJT…";"2017-03-04 23:55:42";"hopheadblues";395;TRUE;838176155886841856;139
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";"2017-03-04 23:55:42";"ElianaYVillega1";379;TRUE;838176154536169472;140
"RT @renomarky: #wiretap #wiretapping 
Trump Tower
<U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3> https://t.co/FE54t9VLXD";"2017-03-04 23:55:41";"48sleeper";1;TRUE;838176151927472128;146
"RT @TheNicoleComer: #wiretapping #wiretap #ObamaGate

This is result of 8 yrs of #Democrats lawlessness #CorruptMedia #fakenews cover-ups…";"2017-03-04 23:55:41";"jerryt39";11;TRUE;838176151403122688;138
"RT @AmeriKimWoman: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Breaking – Bugger in Chief – Here’s What We Know About The “ #Wiretap Scandal ” #wiretapping #FISA #Obamagate  https://…";"2017-03-04 23:55:41";"January_NY";1;TRUE;838176151075979264;179
"RT @CtrlAltMegan: This wiretap, according to Mother Jones articles dating back as far as October, shows it was FISA approved. They're closi…";"2017-03-04 23:55:41";"cw4700";1;TRUE;838176150673362944;140
"RT @usatodayvideo: Trump tweets Obama wiretapped him before election #wiretap #wiretapping #trumptweets https://t.co/AjR9dTXkIX";"2017-03-04 23:55:41";"blkbrrr";1;TRUE;838176150165815296;127
"RT @WendyPrince2: Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/2WNGUYjOuX";"2017-03-04 23:55:41";"LarryMarka1122";1;TRUE;838176150048411648;136
"RT @cinemaven: The FBI can't get a warrant for a #FISA #WIRETAP at #Trump tower without probable cause
Let's enjoy that for a moment
<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>…";"2017-03-04 23:55:41";"jimkhm";1703;TRUE;838176149473792000;310
"RT @Patriot_Drew: If Obama &amp; #FISA Judges Aren't Held Accountable, Democrats Just Set Very Dangerous Precedent.

Accuse Your Opponent Of An…";"2017-03-04 23:55:41";"jerryscar";814;TRUE;838176149146566656;144
"@CmmnSnse1 Bingo! 

It's always been there. Repubs allowed it
#ObamaGate #wiretap #towergate 

#AmericaFirst… https://t.co/c1r0k7dvdy";"2017-03-04 23:55:41";"TheNicoleComer";0;FALSE;838176149104705536;133
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:41";"TroySmithPMP";248;TRUE;838176148702003200;144
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";"2017-03-04 23:55:40";"newhorizons777";576;TRUE;838176147988967424;140
"RT @RawStory: ‘No president can order a wiretap’: Former Obama adviser blisters ‘liar’ Trump over tapping accusations https://t.co/GRvGLSyA…";"2017-03-04 23:55:40";"1Frodo";102;TRUE;838176147938521088;140
"RT @PalmerReport: Donald Trump appears to have illegally leaked classified info in his Trump Tower wiretap tweets https://t.co/xErLoJCAjm #…";"2017-03-04 23:55:40";"mishachfl";170;TRUE;838176147213021184;140
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";"2017-03-04 23:55:40";"ntoniom72";334;TRUE;838176147074596864;97
"RT @V0NNiEE: What's this? All the countries @HillaryClinton received money from? No wiretap there though.

#ObamaGate https://t.co/qEVMu8w1…";"2017-03-04 23:55:40";"td21241";80;TRUE;838176146604896256;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:40";"kwrider";248;TRUE;838176145942044672;144
"Donald #runhismouthTrump if there was a tap on your phones at Trump Towers  private unsecured lines......it was... https://t.co/BzoYzmfK6v";"2017-03-04 23:55:40";"mgck59";0;FALSE;838176145904439296;138
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";"2017-03-04 23:55:40";"JefferyHankins2";334;TRUE;838176145568735232;97
"RT @joe012594: .@bakedalaska on #Periscope: Trump Rally in Los Angeles!!! (Shame on Obama for #wiretap) #TrumpTower #March4Trump  https://t…";"2017-03-04 23:55:39";"Bansheeba84";167;TRUE;838176144100851712;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:39";"Melancholalia";248;TRUE;838176143849107456;144
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";"2017-03-04 23:55:39";"Sonny762x39";5280;TRUE;838176143429799936;140
"RT @thehill: Top Obama adviser fires back at Trump over wiretapping claims https://t.co/A7cn1SoXIX https://t.co/W9hwCdFTM7";"2017-03-04 23:55:39";"X_Malik_Shabazz";43;TRUE;838176143383617536;122
"RT @Evan_McMullin: On the mark statement from Senator @BenSasse on President Trump's wiretap allegations. https://t.co/ybYnnbYNc0";"2017-03-04 23:55:39";"lthappycamper";882;TRUE;838176142997798912;129
"Trump claims Obama ordered 'wiretap' in Trump Tower https://t.co/PZiEHkdx8i";"2017-03-04 23:55:39";"AbandonMyth";0;FALSE;838176141697552384;75
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:39";"bradywatkins77";248;TRUE;838176140959199232;144
"RT @MikePenceVP: Of course Obama just issued a statement denying the #wiretap allegations. You know like Benghazi, Ransom, Iran, Russia, DO…";"2017-03-04 23:55:39";"fisherynation";1365;TRUE;838176140468572160;140
"RT @carlawinston5: Wiretap had Nothing 2 Do with Russia! It was ALL politics! Remember NIXON? Dems R Corrupt<U+203C>#WireTapping #ObamaGate #Trump…";"2017-03-04 23:55:38";"DeplorableLuna";8;TRUE;838176137922625536;147
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:38";"dan_helton11";248;TRUE;838176137578704896;144
"RT @Pcjmom: Offering No Evidence?Lying media now demands evidence?? @POTUS tweeted 4x abt Obama #wiretap at Trump Tower.I believe him 100%…";"2017-03-04 23:55:38";"Jen42096870Jen";3;TRUE;838176137297727488;139
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";"2017-03-04 23:55:38";"seemstoolate";379;TRUE;838176136664317952;140
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";"2017-03-04 23:55:37";"CGHallenbeck";5280;TRUE;838176135443800064;140
"RT @StockMonsterUSA: Twitter censoring Hashtag #ObamaGate folks ...

Push it hard!! Trump Train !!

#LockHimUp #Wiretap Trump Tower @realDo…";"2017-03-04 23:55:37";"deplorableme01";2548;TRUE;838176135162839040;140
"RT @RapinBill: Obama's #wiretap on Trump Tower shows how squeaky clean Trump is. Everything would have come out before election night.";"2017-03-04 23:55:37";"secondiusacct";719;TRUE;838176134965657600;134
"RT @politics_n_prep: Obama: joe did you wiretap trump tower
Biden: He orders a lot of kfc
Obama: joe https://t.co/pnMZdX3ggI";"2017-03-04 23:55:37";"Holme2k";68;TRUE;838176134412046336;124
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";"2017-03-04 23:55:37";"mickrsmith";1093;TRUE;838176134168735744;140
"RT @willthethinker: Dems harassing Sessions over talking to Russian ambassadors must now answer to the 22 times Obama met him them and Trum…";"2017-03-04 23:55:37";"kernolsooner";178;TRUE;838176134084849664;140
"RT @France4Hillary: Trump has become much more paranoid than Nixon. He invents crazy, ridiculous conspiracy theories to distract us from #R…";"2017-03-04 23:55:37";"EJLandwehr";353;TRUE;838176134076362752;140
"RT @pnehlen: President Obama had no time to save jobs, plenty of time to wiretap Trump Tower servers, phones.";"2017-03-04 23:55:37";"TeamTrumpRussia";2735;TRUE;838176133942292480;109
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:37";"HalJord05900932";248;TRUE;838176133585727488;144
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:37";"mabneyforreal";248;TRUE;838176133547966464;144
"RT @justinhendrix: 4/ Republicans who have defended surveillance powers are now critical of it especially following Flynn's resignation htt…";"2017-03-04 23:55:37";"Grandma_Shelia";1492;TRUE;838176132595920896;140
"RT @washington_bear: <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>We knew Obama and HRC were above the law. That's why we voted and support POTUS Trump 
<U+2714>Demand investigation
<U+2714>THIS IS…";"2017-03-04 23:55:37";"Cathylakeyski88";17;TRUE;838176132369375232;193
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:37";"aeiouxyz";45;TRUE;838176132302266368;135
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:37";"LisaHorner";28845;TRUE;838176132218277888;140
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:37";"lisaday67";28845;TRUE;838176131832508416;140
"RT @StockMonsterUSA: Obama on hot mic secretly reaching out for Quid Pro Quo to Russia !! #Treason #LockHimUp #ObamaGate #wiretap #MAGA #Wi…";"2017-03-04 23:55:36";"Nutjob90";696;TRUE;838176130867720192;140
"RT @tedlieu: Implication of Trump's #wiretap admission is that there is a serious counterintelligence/criminal investigation on him and/or…";"2017-03-04 23:55:36";"EOakleyL";400;TRUE;838176130741977088;139
"RT @bocavista2016: PRES CAN'T ORDER #WireTap

BUT

Can REQUEST it

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Obama REQUESTED/#FISA granted #WireTapping Trump Tower

https://t.co/2…";"2017-03-04 23:55:36";"wahrbear";215;TRUE;838176130335006720;179
"RT @StockMonsterUSA: #ObamaGate Donald Trump claims 'sick' Barack Obama had phones tapped in Trump Tower before US election Win! https://t.…";"2017-03-04 23:55:36";"Kawney21";105;TRUE;838176130175799296;140
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:36";"rainhaacoreana";42998;TRUE;838176129722662912;140
"RT @RWPUSA: Special prosecutor must investigate all Russia/Trump as well as wiretap allegations asap";"2017-03-04 23:55:36";"1butterflywild";126;TRUE;838176129429225472;100
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:36";"SherineElgammal";248;TRUE;838176129420767232;144
"Trump Accuses Obama of Wiretap but Offers No Proof (the FBI can do it but the president can't-I wish he would learn) https://t.co/kk5jmvVr2O";"2017-03-04 23:55:36";"JabbarFazeliMD";0;FALSE;838176129341145088;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:36";"TimerWashington";248;TRUE;838176129047478272;144
"RT @data_debunk: NY Times admitted in Jan 2017 that FBI used #Wiretap methods on Trump's advisors. Now they deny? #FakeNews https://t.co/Qs…";"2017-03-04 23:55:36";"MyPlace4U";61;TRUE;838176129022328832;140
"RT @DakotaWillink: 45 is afraid &amp; having a meltdown...looks like we might be getting too close to the truth. Guard the nuclear codes. #wire…";"2017-03-04 23:55:36";"lestergas";125;TRUE;838176128879767552;144
"RT @NadelParis: !@CNN @MSNBC @maddow @POTUS44 
REAL NEWS: trump COLLUDED W #russiagate! @POTUS44 NO TAPPING!!! #wiretapped #wiretap https:/…";"2017-03-04 23:55:36";"BlueNoteSisek";449;TRUE;838176128581963776;140
"Speaking of statement for the ages - someone said that by tweeting about it, the President may have inadvertently declassified the wiretap.";"2017-03-04 23:55:36";"JanvierUK";0;FALSE;838176128347037696;139
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:36";"ChaseyPenny";28845;TRUE;838176127982129152;140
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";"2017-03-04 23:55:35";"Pineda72Pineda";1093;TRUE;838176126455304192;140
"Donald Trump appears to have illegally leaked classified info in his Trump Tower wiretap tweets https://t.co/SUCfTuZu9W";"2017-03-04 23:55:35";"PaulWilczynski";0;FALSE;838176126421827584;119
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:35";"michael_cook5";248;TRUE;838176124974821376;144
"RT @SmallgGay: Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/c9CTRr2gqH";"2017-03-04 23:55:35";"SAMMIESMILES8";2;TRUE;838176124895129600;133
"RT @politics_n_prep: Obama: joe did you wiretap trump tower
Biden: He orders a lot of kfc
Obama: joe https://t.co/pnMZdX3ggI";"2017-03-04 23:55:35";"cemarrie";68;TRUE;838176124702162944;124
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";"2017-03-04 23:55:35";"epalacios94619";103;TRUE;838176124546990080;138
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:35";"KrkLnDSignature";28845;TRUE;838176124526018560;140
"RT @HalleyBorderCol: MUST READ: They found NOTHING and yet kept the wire tap in place. 
Illegal. Will justice be served?
https://t.co/FmgcD…";"2017-03-04 23:55:35";"RockinJoe1";72;TRUE;838176124312113152;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:35";"LFrady";248;TRUE;838176124215648256;144
"RT @NatureGuy101: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Sikh man gunned down in hate crime and garbage @realDonaldTrump spends day tweeting about a reality show &amp; imaginary wir…";"2017-03-04 23:55:35";"Dancingmoon21";27;TRUE;838176123901128704;183
"RT @GrahamPenrose2: The #US #government approved 100% of #wiretap applications in 2015 https://t.co/2jL1L7e4Ec #MassSurveillance #Privacy #…";"2017-03-04 23:55:35";"appelezmolCM";90;TRUE;838176123565576192;140
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";"2017-03-04 23:55:35";"EggRetweet";379;TRUE;838176123313758208;140
"RT @greeneyes0084: Dear Obama:
You spied.
You wanted to divide. 
Trump had nothing to hide. 
Y'all lost in a landslide.
#ObamaGate #Wiretap…";"2017-03-04 23:55:34";"LordRevan104";1421;TRUE;838176122940588032;140
"RT @oasisupernova: WHEN I GET REELECTED I'LL HAVE MORE FLEXIBILITY FOR HILLARY TO SELL YOU URANIUM!  #Russiagate  
#ObamaGate #Wiretap #Wir…";"2017-03-04 23:55:34";"Kubu_1";3;TRUE;838176122554613760;140
"RT @AmyMek: Obama was wiretapping Merkel's phone 4 years, even before she was elected Chancellor! No Surprise he would also #wiretap Trump…";"2017-03-04 23:55:34";"myvoice2016";2418;TRUE;838176121975898112;139
"Even watching Fox, it's clear the MSM is CLUELESS! Must Read: #Wiretap The story so far https://t.co/PL6VDEvBYk via @powerlineUS";"2017-03-04 23:55:34";"Mountainaires";0;FALSE;838176121426427904;128
"RT @ItIzBiz: Hey, #TrumpRussia, if u think Obama put #wiretap on Trump Tower, offer proof. Your tweets aren't proof. If u were tapped, #FIS…";"2017-03-04 23:55:34";"stshinn";129;TRUE;838176121246072832;140
"RT @Us_Veteran1971: Impanel a Grand Jury Now &amp; START HANDING OUT Indictments #FISA #WireGate #wiretap https://t.co/UTVBkL9RPa";"2017-03-04 23:55:34";"ryans681";31;TRUE;838176121178963968;129
"RT @tedlieu: Either @realDonaldTrump is paranoid like Nixon, or judge found probable cause of crime for #wiretap. Either way our President…";"2017-03-04 23:55:34";"janSnapdragon";7681;TRUE;838176120419807232;139
